Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached
INT113728,CUST10733,2025-09-16 20:00:00,Phone,Tier 1 Support,Consumer,Complaint,Medium,AG106,3,19.1,45.1,0,0,5.0,Resolved,0
INT101771,CUST16971,2025-09-16 20:00:00,Email,Tier 1 Support,Consumer,Technical Issue,Medium,AG175,1,205.3,42.4,0,1,4.0,Resolved,1
INT128711,CUST14767,2025-09-16 20:00:00,Email,Retention,Premium,Refund,Medium,AG124,2,202.4,87.7,1,1,2.0,Resolved,1
INT110583,CUST11112,2025-09-16 21:00:00,Phone,Billing,Premium,Delivery,Medium,AG116,2,33.7,78.9,1,1,3.0,Pending,0
INT115790,CUST10578,2025-09-16 21:00:00,Phone,Billing,Small Business,Billing,High,AG134,4,65.8,97.9,1,0,4.0,Resolved,1
INT111934,CUST14440,2025-09-16 22:00:00,Phone,Billing,Premium,Account Access,Low,AG166,2,62.7,80.9,0,1,4.0,Resolved,0
INT127637,CUST16134,2025-09-17 01:00:00,Phone,Tier 2 Support,Small Business,Billing,Medium,AG161,4,66.7,102.4,1,1,5.0,Pending,0
INT105065,CUST12298,2025-09-17 01:00:00,Chat,Tier 2 Support,Enterprise,Technical Issue,Medium,AG112,0,41.7,135.7,0,1,5.0,Resolved,0
INT113394,CUST14566,2025-09-17 01:00:00,Email,Tier 1 Support,Premium,Refund,High,AG178,3,212.4,80.3,0,1,5.0,Resolved,1
INT121321,CUST18541,2025-09-17 02:00:00,Web,Tier 1 Support,Small Business,Product Inquiry,Medium,AG124,1,47.2,79.8,0,1,4.0,Pending,0
INT104346,CUST10714,2025-09-17 02:00:00,Chat,Retention,Premium,Delivery,Medium,AG179,0,59.1,92.3,0,0,4.0,Resolved,0
INT105768,CUST17319,2025-09-17 03:00:00,Email,Billing,Consumer,Billing,Medium,AG138,2,241.0,66.2,0,1,4.0,Resolved,1
INT117618,CUST11953,2025-09-17 03:00:00,Chat,Tier 1 Support,Consumer,Product Inquiry,Low,AG157,4,13.4,46.6,0,1,4.0,Resolved,0
INT107998,CUST14965,2025-09-17 03:00:00,Email,Tier 1 Support,Consumer,Delivery,High,AG176,4,204.3,75.5,1,0,3.0,Pending,1
INT125030,CUST16961,2025-09-17 04:00:00,Phone,Tier 2 Support,Enterprise,Account Access,Low,AG166,1,29.3,114.6,0,1,5.0,Resolved,0
INT120521,CUST10466,2025-09-17 04:00:00,Social Media,Tier 1 Support,Small Business,Cancellation,Critical,AG118,3,118.8,112.8,0,1,4.0,Resolved,1
INT108323,CUST18638,2025-09-17 05:00:00,Social Media,Tier 1 Support,Small Business,Refund,Medium,AG142,3,127.6,46.6,0,1,4.0,Resolved,1
INT118555,CUST17654,2025-09-17 05:00:00,Chat,Tier 2 Support,Consumer,Billing,Low,AG172,1,24.6,79.7,0,1,5.0,Resolved,0
INT108194,CUST17940,2025-09-17 06:00:00,Social Media,Technical Support,Consumer,Account Access,Medium,AG163,3,95.4,128.3,0,1,5.0,Resolved,0
INT122022,CUST16669,2025-09-17 06:00:00,Email,Retention,Consumer,Product Inquiry,Low,AG156,3,196.9,71.5,0,1,3.0,Resolved,0
INT111504,CUST17427,2025-09-17 06:00:00,Web,Billing,Enterprise,Refund,Low,AG159,3,40.1,82.0,0,1,5.0,Resolved,0
INT125829,CUST15759,2025-09-17 09:00:00,Web,Technical Support,Consumer,Technical Issue,Medium,AG145,0,34.7,153.2,1,0,4.0,Resolved,0
INT128838,CUST15213,2025-09-17 09:00:00,Phone,Retention,Enterprise,Billing,High,AG124,3,43.0,113.6,0,1,5.0,Resolved,0
INT106676,CUST14172,2025-09-17 10:00:00,Chat,Tier 2 Support,Enterprise,Technical Issue,Medium,AG118,3,20.1,131.0,0,1,5.0,Resolved,0
INT118940,CUST10361,2025-09-17 11:00:00,Chat,Technical Support,Small Business,Technical Issue,Low,AG149,1,12.0,200.3,0,1,4.0,Resolved,0
INT111943,CUST17167,2025-09-17 11:00:00,Phone,Tier 2 Support,Consumer,Refund,Low,AG102,1,26.8,190.9,0,0,5.0,Resolved,0
INT116014,CUST15401,2025-09-17 11:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Medium,AG176,1,230.1,108.4,0,1,4.0,Resolved,1
INT102711,CUST13136,2025-09-17 12:00:00,Phone,Technical Support,Consumer,Technical Issue,High,AG108,4,55.6,183.2,1,0,3.0,Resolved,0
INT125604,CUST11178,2025-09-17 12:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,Low,AG159,4,30.2,75.8,0,1,5.0,Resolved,0
INT120802,CUST11047,2025-09-17 13:00:00,Chat,Technical Support,Consumer,Complaint,Critical,AG110,1,40.9,229.5,0,1,5.0,Resolved,1
INT115591,CUST18927,2025-09-17 13:00:00,Chat,Tier 1 Support,Premium,Delivery,Medium,AG131,2,21.0,83.7,0,1,5.0,Resolved,0
INT124452,CUST16225,2025-09-17 13:00:00,Chat,Technical Support,Small Business,Product Inquiry,Medium,AG166,4,33.5,129.9,0,1,5.0,Resolved,0
INT124792,CUST12538,2025-09-17 13:00:00,Phone,Billing,Premium,Account Access,Low,AG103,2,23.5,48.7,0,1,4.0,Resolved,0
INT112788,CUST12883,2025-09-17 13:00:00,Web,Tier 1 Support,Small Business,Cancellation,Low,AG172,2,39.4,68.7,0,1,,Resolved,0
INT101182,CUST17682,2025-09-17 13:00:00,Phone,Tier 1 Support,Consumer,Billing,Medium,AG151,0,65.8,65.4,0,1,4.0,Resolved,0
INT117607,CUST15988,2025-09-17 13:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG113,0,204.6,32.8,1,1,5.0,Resolved,0
INT122456,CUST11525,2025-09-17 14:00:00,Chat,Technical Support,Premium,Product Inquiry,Low,AG139,5,16.9,120.9,1,0,3.0,Pending,0
INT103226,CUST14548,2025-09-17 14:00:00,Email,Technical Support,Premium,Account Access,Low,AG112,3,224.3,136.8,1,0,3.0,Resolved,0
INT108944,CUST11729,2025-09-17 14:00:00,Phone,Billing,Small Business,Refund,Medium,AG137,3,28.7,76.2,0,1,5.0,Resolved,0
INT123724,CUST13566,2025-09-17 15:00:00,Email,Tier 1 Support,Consumer,Delivery,Medium,AG171,4,262.3,59.4,1,1,3.0,Resolved,1
INT106290,CUST18218,2025-09-17 15:00:00,Chat,Technical Support,Consumer,Cancellation,Medium,AG107,1,19.3,178.2,1,0,4.0,Resolved,0
INT108243,CUST17621,2025-09-17 16:00:00,Social Media,Tier 1 Support,Consumer,Complaint,Medium,AG123,1,72.1,41.9,0,1,5.0,Pending,0
INT125739,CUST16745,2025-09-17 16:00:00,Phone,Tier 1 Support,Small Business,Technical Issue,Medium,AG124,1,21.8,46.3,0,0,5.0,Resolved,0
INT128795,CUST13228,2025-09-17 17:00:00,Chat,Technical Support,Premium,Account Access,Medium,AG138,3,36.8,142.1,0,1,4.0,Resolved,0
INT109211,CUST13044,2025-09-17 17:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Medium,AG118,3,46.6,62.7,0,1,5.0,Pending,0
INT101277,CUST14024,2025-09-17 17:00:00,Web,Technical Support,Consumer,Cancellation,Low,AG141,1,57.0,108.2,0,1,5.0,Resolved,0
INT100069,CUST16714,2025-09-17 19:00:00,Email,Tier 2 Support,Enterprise,Technical Issue,Critical,AG107,1,233.9,190.4,0,1,4.0,Resolved,1
INT105060,CUST16929,2025-09-17 20:00:00,Social Media,Retention,Consumer,Billing,Low,AG134,3,139.6,79.0,0,1,4.0,Resolved,0
INT102425,CUST16203,2025-09-17 20:00:00,Email,Retention,Small Business,Delivery,Critical,AG179,3,229.4,187.5,1,0,2.0,Pending,1
INT112684,CUST12020,2025-09-17 20:00:00,Chat,Tier 1 Support,Small Business,Account Access,Medium,AG111,2,18.5,71.7,0,1,5.0,Resolved,0
INT126073,CUST13070,2025-09-17 20:00:00,Chat,Billing,Premium,Product Inquiry,Medium,AG106,1,39.5,114.7,0,1,4.0,Resolved,0
INT118237,CUST11399,2025-09-17 22:00:00,Web,Tier 1 Support,Premium,Complaint,Low,AG120,4,47.8,44.1,0,1,5.0,Resolved,0
INT109524,CUST10765,2025-09-17 22:00:00,Email,Billing,,Account Access,Medium,AG129,1,245.1,64.7,0,1,3.0,Resolved,1
INT101081,CUST18941,2025-09-17 22:00:00,Chat,Billing,Consumer,Product Inquiry,Medium,AG140,2,40.0,70.6,0,1,4.0,Resolved,0
INT105957,CUST18259,2025-09-17 23:00:00,Phone,Retention,Small Business,Delivery,Low,AG174,3,26.6,91.5,0,1,5.0,Resolved,0
INT108495,CUST12662,2025-09-18 00:00:00,Web,Technical Support,Consumer,Account Access,Low,AG177,4,65.6,178.1,0,1,5.0,Resolved,0
INT109991,CUST13059,2025-09-18 00:00:00,Phone,Billing,Consumer,Billing,High,AG151,2,28.2,84.1,0,1,5.0,Resolved,0
INT125025,CUST11662,2025-09-18 00:00:00,Email,Technical Support,Consumer,Product Inquiry,Low,AG139,4,214.7,125.0,0,0,4.0,Resolved,0
INT119752,CUST13688,2025-09-18 00:00:00,Web,Tier 1 Support,Consumer,Billing,High,AG180,2,53.6,53.1,1,0,4.0,Resolved,0
INT105493,CUST18134,2025-09-18 01:00:00,Phone,Tier 1 Support,Consumer,Refund,Medium,AG172,3,36.2,163.0,0,1,5.0,Pending,0
INT101035,CUST17929,2025-09-18 01:00:00,Email,Technical Support,Consumer,Product Inquiry,Low,AG139,0,218.5,99.1,0,1,3.0,Resolved,0
INT105152,CUST18711,2025-09-18 02:00:00,Email,Tier 1 Support,Premium,Technical Issue,Low,AG146,3,214.0,45.6,0,1,3.0,Resolved,0
INT123224,CUST18907,2025-09-18 02:00:00,Email,Tier 1 Support,Premium,Billing,Low,AG173,1,224.9,43.2,0,1,4.0,Resolved,0
INT121880,CUST14094,2025-09-18 03:00:00,Phone,Tier 1 Support,Consumer,Billing,Low,AG155,3,67.8,171.0,1,1,3.0,Resolved,0
INT104182,CUST18033,2025-09-18 06:00:00,Phone,Billing,Small Business,Account Access,High,AG171,0,87.1,137.2,0,1,5.0,Resolved,1
INT120343,CUST15904,2025-09-18 06:00:00,Chat,Tier 1 Support,Consumer,Account Access,Low,AG157,2,39.7,74.1,0,1,5.0,Resolved,0
INT117688,CUST12338,2025-09-18 07:00:00,Email,Technical Support,Small Business,Cancellation,High,AG127,1,217.4,188.5,0,0,3.0,Pending,1
INT119865,CUST18808,2025-09-18 07:00:00,Email,Technical Support,Consumer,Technical Issue,High,AG137,2,221.9,211.3,1,1,2.0,Transferred,1
INT116760,CUST11087,2025-09-18 09:00:00,Web,Technical Support,Small Business,Account Access,High,AG112,5,65.6,208.3,0,0,3.0,Resolved,1
INT113475,CUST13389,2025-09-18 09:00:00,Email,Technical Support,Consumer,Refund,Critical,AG111,3,199.0,246.7,0,0,3.0,Resolved,1
INT108841,CUST13452,2025-09-18 10:00:00,Email,Tier 2 Support,Consumer,Product Inquiry,Low,AG131,0,207.9,83.6,0,1,4.0,Resolved,0
INT113851,CUST14877,2025-09-18 10:00:00,Web,Billing,Consumer,Product Inquiry,Low,AG126,2,33.7,86.1,0,1,5.0,Resolved,0
INT129784,CUST17206,2025-09-18 10:00:00,Email,Tier 2 Support,Consumer,Cancellation,Low,AG141,4,222.9,115.8,0,1,4.0,Resolved,0
INT106824,CUST12319,2025-09-18 11:00:00,Email,Billing,Consumer,Complaint,High,AG119,2,201.0,97.1,1,0,4.0,Resolved,1
INT128321,CUST16747,2025-09-18 11:00:00,Phone,Tier 1 Support,Enterprise,Refund,High,AG154,2,21.3,74.1,1,0,4.0,Resolved,0
INT128896,CUST11246,2025-09-18 11:00:00,Email,Tier 2 Support,Small Business,Refund,Medium,AG128,3,206.6,103.6,0,1,3.0,Resolved,1
INT103390,CUST12911,2025-09-18 11:00:00,Social Media,Tier 2 Support,Enterprise,Cancellation,Medium,AG175,4,76.0,136.1,0,1,5.0,Resolved,0
INT101077,CUST16324,2025-09-18 14:00:00,Phone,Tier 1 Support,Small Business,Cancellation,Medium,AG119,6,66.6,78.0,0,0,4.0,Resolved,0
INT126699,CUST15577,2025-09-18 14:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,High,AG120,3,57.0,94.9,0,1,5.0,Resolved,0
INT114543,CUST10141,2025-09-18 15:00:00,Phone,Retention,Consumer,Billing,High,AG151,2,43.9,107.0,0,1,5.0,Resolved,0
INT116882,CUST16833,2025-09-18 15:00:00,Web,Tier 1 Support,Enterprise,Technical Issue,Medium,AG122,3,52.7,129.2,0,1,4.0,Resolved,0
INT126678,CUST17594,2025-09-18 15:00:00,Phone,Billing,Small Business,Refund,Medium,AG165,4,39.3,77.4,0,1,5.0,Resolved,0
INT120297,CUST11957,2025-09-18 15:00:00,Chat,Tier 1 Support,Premium,Account Access,High,AG146,4,42.6,59.1,0,1,5.0,Resolved,0
INT120269,CUST17478,2025-09-18 16:00:00,Phone,Billing,Small Business,Delivery,Medium,AG126,5,16.7,63.6,0,1,5.0,Resolved,0
INT111817,CUST15299,2025-09-18 16:00:00,Phone,Tier 2 Support,Premium,Product Inquiry,Low,AG149,1,21.7,121.7,0,1,5.0,Resolved,0
INT107894,CUST11043,2025-09-18 16:00:00,Phone,Tier 2 Support,Consumer,Account Access,High,AG102,3,28.5,138.2,1,1,3.0,Resolved,0
INT108527,CUST10685,2025-09-18 16:00:00,Phone,Tier 1 Support,Consumer,Delivery,Low,AG118,4,16.0,72.5,0,0,5.0,Resolved,0
INT103509,CUST13189,2025-09-18 16:00:00,Phone,Technical Support,Consumer,Cancellation,Low,AG154,2,23.6,122.7,0,1,5.0,Resolved,0
INT120091,CUST16335,2025-09-18 16:00:00,Chat,Tier 2 Support,Consumer,Account Access,Medium,AG174,2,42.6,117.3,0,0,4.0,Resolved,0
INT122071,CUST14327,2025-09-18 17:00:00,Phone,Billing,Consumer,Delivery,High,AG150,2,23.1,86.0,0,1,5.0,Resolved,0
INT128485,CUST10513,2025-09-18 17:00:00,Phone,Tier 1 Support,Enterprise,Cancellation,Low,AG180,1,65.4,43.2,0,0,4.0,Resolved,0
INT102980,CUST17231,2025-09-18 17:00:00,Chat,Tier 1 Support,Consumer,Product Inquiry,High,AG107,3,58.3,76.9,1,1,4.0,Resolved,0
INT108772,CUST18483,2025-09-18 17:00:00,Phone,Tier 1 Support,Consumer,Delivery,Low,AG159,4,18.1,34.4,0,1,4.0,Resolved,0
INT102626,CUST17563,2025-09-18 17:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Low,AG137,4,35.7,45.3,0,0,5.0,Pending,0
INT120541,CUST15375,2025-09-18 19:00:00,Social Media,Billing,Enterprise,Product Inquiry,Low,AG128,1,136.2,53.5,1,1,4.0,Resolved,0
INT119537,CUST15444,2025-09-18 20:00:00,Email,Retention,Consumer,Account Access,Low,AG142,4,204.5,75.0,0,0,4.0,Resolved,0
INT117272,CUST12544,2025-09-18 20:00:00,Phone,Tier 1 Support,Premium,Billing,High,AG143,4,58.4,61.4,0,1,5.0,Resolved,0
INT105432,CUST13904,2025-09-18 21:00:00,Phone,Billing,Small Business,Technical Issue,Low,AG134,2,35.6,78.1,0,1,5.0,Resolved,0
INT129981,CUST18266,2025-09-18 21:00:00,Social Media,Billing,Consumer,Refund,Medium,AG139,3,82.1,81.1,0,1,5.0,Resolved,0
INT124156,CUST14542,2025-09-18 21:00:00,Chat,Tier 1 Support,Consumer,Product Inquiry,High,AG161,4,37.1,77.9,0,1,5.0,Resolved,0
INT119101,CUST17857,2025-09-18 21:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Critical,AG112,0,64.6,94.4,0,1,4.0,Resolved,1
INT111028,CUST16087,2025-09-18 21:00:00,Phone,Retention,Small Business,Account Access,High,AG165,4,32.7,98.6,0,1,5.0,Resolved,0
INT102567,CUST15721,2025-09-18 22:00:00,Phone,Billing,Consumer,Product Inquiry,Medium,AG166,0,36.2,103.9,0,1,4.0,Resolved,0
INT122391,CUST18132,2025-09-18 22:00:00,Chat,Billing,Consumer,Technical Issue,High,AG164,1,71.3,102.4,0,0,5.0,Resolved,1
INT106469,CUST16154,2025-09-18 23:00:00,Chat,Technical Support,Enterprise,Cancellation,Medium,AG138,4,49.0,178.3,0,1,4.0,Resolved,0
INT116571,CUST15261,2025-09-18 23:00:00,Email,Tier 2 Support,Consumer,Refund,Low,AG121,3,248.8,101.6,0,0,4.0,Resolved,1
INT122136,CUST16839,2025-09-19 00:00:00,Email,Billing,Consumer,Refund,High,AG130,0,207.7,105.7,0,1,,Resolved,1
INT113440,CUST17615,2025-09-19 00:00:00,Chat,Technical Support,Small Business,Delivery,Medium,AG124,3,32.4,126.1,0,1,5.0,Resolved,0
INT106940,CUST15490,2025-09-19 01:00:00,Phone,Technical Support,Premium,Product Inquiry,Medium,AG110,4,25.1,202.3,0,1,4.0,Resolved,0
INT112572,CUST10425,2025-09-19 01:00:00,Email,Tier 1 Support,Consumer,Account Access,Medium,AG117,6,252.5,59.5,1,1,4.0,Resolved,1
INT100008,CUST12353,2025-09-19 01:00:00,Web,Tier 1 Support,Small Business,Delivery,Medium,AG118,2,45.3,57.3,0,1,4.0,Resolved,0
INT120191,CUST14625,2025-09-19 01:00:00,Phone,Tier 1 Support,Premium,Technical Issue,Medium,AG155,1,35.5,76.6,0,1,4.0,Resolved,0
INT121723,CUST17905,2025-09-19 02:00:00,Email,Billing,Small Business,Billing,Medium,AG106,3,201.8,66.7,0,1,4.0,Resolved,1
INT118315,CUST16509,2025-09-19 02:00:00,Email,Retention,Premium,Account Access,Critical,AG179,1,189.0,199.1,0,0,4.0,Resolved,1
INT103319,CUST15864,2025-09-19 03:00:00,Email,Technical Support,Premium,Technical Issue,Low,AG164,2,192.2,199.6,0,1,4.0,Resolved,0
INT118287,CUST12826,2025-09-19 04:00:00,Email,Tier 1 Support,Consumer,Delivery,High,AG146,3,197.3,64.2,0,1,4.0,Resolved,1
INT104360,CUST16174,2025-09-19 04:00:00,Email,Tier 1 Support,Small Business,Billing,High,AG165,1,194.7,71.2,0,0,3.0,Resolved,1
INT108746,CUST10136,2025-09-19 05:00:00,Web,Technical Support,Small Business,Delivery,Medium,AG139,4,49.0,141.7,0,0,4.0,Resolved,0
INT101071,CUST10477,2025-09-19 05:00:00,Web,Billing,Consumer,Technical Issue,Medium,AG132,2,51.4,103.9,0,1,4.0,Resolved,0
INT110465,CUST15279,2025-09-19 05:00:00,Chat,Technical Support,Premium,Billing,Medium,AG160,1,31.1,150.0,1,0,4.0,Resolved,0
INT126032,CUST18697,2025-09-19 06:00:00,Email,Tier 1 Support,Consumer,Technical Issue,High,AG166,1,297.5,82.0,0,1,3.0,Resolved,1
INT103399,CUST12469,2025-09-19 08:00:00,Phone,Retention,Small Business,Delivery,High,AG104,1,24.0,114.0,0,1,4.0,Resolved,0
INT103197,CUST13491,2025-09-19 08:00:00,Email,Billing,Consumer,Product Inquiry,Medium,AG110,3,219.1,114.5,1,0,3.0,Resolved,1
INT111412,CUST14078,2025-09-19 09:00:00,Phone,Billing,Consumer,Technical Issue,Medium,AG122,1,27.7,98.3,0,1,5.0,Resolved,0
INT108949,CUST13161,2025-09-19 09:00:00,Web,Technical Support,Premium,Delivery,Critical,AG127,3,47.1,223.3,0,1,4.0,Resolved,1
INT116713,CUST16446,2025-09-19 10:00:00,Social Media,Billing,Consumer,Billing,Low,AG108,5,85.7,55.9,1,1,5.0,Resolved,0
INT123390,CUST14507,2025-09-19 10:00:00,Email,Tier 1 Support,Consumer,Technical Issue,High,AG111,1,184.2,78.9,0,1,4.0,Resolved,1
INT103836,CUST18748,2025-09-19 10:00:00,Chat,Tier 2 Support,Premium,Cancellation,High,AG168,1,46.9,153.0,1,1,4.0,Resolved,0
INT128911,CUST17438,2025-09-19 11:00:00,Web,Billing,Consumer,Technical Issue,Medium,AG160,4,46.5,70.9,0,1,5.0,Resolved,0
INT109727,CUST13248,2025-09-19 12:00:00,Phone,Tier 2 Support,Enterprise,Refund,Medium,AG115,4,59.5,142.4,0,1,5.0,Resolved,0
INT121771,CUST18032,2025-09-19 12:00:00,Chat,Tier 1 Support,Consumer,Cancellation,Medium,AG174,2,69.0,85.9,0,1,4.0,Resolved,0
INT126507,CUST17676,2025-09-19 12:00:00,Web,Technical Support,Consumer,Delivery,Low,AG143,2,34.8,102.5,0,1,5.0,Resolved,0
INT102531,CUST17387,2025-09-19 12:00:00,Email,Technical Support,Consumer,Refund,Medium,AG128,1,205.8,182.6,1,1,3.0,Pending,1
INT114981,CUST17663,2025-09-19 13:00:00,Web,Technical Support,Consumer,Complaint,Medium,AG139,1,107.2,175.5,0,1,5.0,Resolved,0
INT100144,CUST15984,2025-09-19 14:00:00,Phone,Tier 2 Support,Consumer,Technical Issue,Low,AG162,0,14.6,134.3,0,1,5.0,Resolved,0
INT115136,CUST17570,2025-09-19 14:00:00,Chat,Tier 2 Support,Consumer,Product Inquiry,Critical,AG130,0,53.8,192.2,0,1,5.0,Resolved,1
INT124616,CUST18968,2025-09-19 14:00:00,Email,Tier 2 Support,Consumer,Complaint,Low,AG122,0,206.8,143.5,0,0,,Resolved,0
INT119427,CUST17890,2025-09-19 14:00:00,Chat,Retention,Premium,Cancellation,High,AG162,2,21.0,107.3,0,1,,Resolved,0
INT126319,CUST17862,2025-09-19 15:00:00,Chat,Billing,Small Business,Delivery,Medium,AG168,2,30.9,86.8,1,0,4.0,Resolved,0
INT103395,CUST16692,2025-09-19 15:00:00,Social Media,Retention,Consumer,Technical Issue,Low,AG148,2,90.4,105.5,0,1,5.0,Resolved,0
INT107937,CUST16437,2025-09-19 16:00:00,Phone,Technical Support,Consumer,Account Access,Medium,AG179,0,57.0,130.7,0,1,5.0,Resolved,0
INT113099,CUST10577,2025-09-19 18:00:00,Chat,Tier 1 Support,Premium,Account Access,High,AG170,0,46.4,59.9,1,0,4.0,Resolved,0
INT124884,CUST11963,2025-09-19 18:00:00,Chat,Tier 2 Support,Premium,Technical Issue,Low,AG107,1,24.0,78.1,0,0,4.0,Resolved,0
INT119909,CUST16204,2025-09-19 19:00:00,Web,Tier 1 Support,Consumer,Refund,Low,AG154,3,46.0,57.1,0,1,5.0,Resolved,0
INT123467,CUST12513,2025-09-19 19:00:00,Phone,Retention,Premium,Product Inquiry,Medium,AG123,3,19.6,123.8,1,0,3.0,Pending,0
INT101274,CUST17060,2025-09-19 19:00:00,Email,Technical Support,Consumer,Technical Issue,Medium,AG130,1,229.9,138.7,0,1,4.0,Resolved,1
INT114863,CUST16573,2025-09-19 19:00:00,Chat,Retention,Consumer,Account Access,High,AG163,1,39.8,103.5,0,1,4.0,Resolved,0
INT111413,CUST12350,2025-09-19 20:00:00,Chat,Tier 1 Support,Consumer,Account Access,Medium,AG152,2,47.4,153.1,1,1,5.0,Pending,0
INT102804,CUST15700,2025-09-19 20:00:00,Email,Technical Support,Premium,Product Inquiry,Medium,AG136,1,203.9,148.6,0,1,3.0,Resolved,1
INT128638,CUST10038,2025-09-19 21:00:00,Email,Retention,Consumer,Billing,Low,AG179,1,190.7,66.4,0,1,4.0,Resolved,0
INT103647,CUST16076,2025-09-19 21:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG147,3,,117.6,0,1,3.0,Resolved,1
INT122265,CUST17156,2025-09-19 22:00:00,Phone,Tier 2 Support,Premium,Account Access,High,AG112,2,59.3,145.5,0,1,5.0,Resolved,0
INT100339,CUST17830,2025-09-19 23:00:00,Email,Technical Support,Small Business,Product Inquiry,Medium,AG132,4,208.5,156.7,1,1,3.0,Resolved,1
INT129768,CUST16948,2025-09-19 23:00:00,Email,Billing,Consumer,Technical Issue,Low,AG117,3,239.3,109.3,0,1,3.0,Resolved,0
INT100298,CUST13138,2025-09-19 23:00:00,Web,Technical Support,Small Business,Technical Issue,Critical,AG175,3,26.7,237.8,0,1,5.0,Resolved,0
INT112653,CUST14791,2025-09-19 23:00:00,Phone,Technical Support,Small Business,Account Access,Low,AG177,5,70.3,143.2,0,0,4.0,Resolved,0
INT101186,CUST18137,2025-09-20 00:00:00,Web,Tier 1 Support,Consumer,Billing,High,AG158,4,51.0,78.5,0,1,4.0,Resolved,0
INT127600,CUST12459,2025-09-20 00:00:00,Social Media,Tier 2 Support,Consumer,Delivery,Medium,AG124,0,92.9,145.3,1,0,3.0,Resolved,0
INT106917,CUST16697,2025-09-20 01:00:00,Social Media,Retention,Small Business,Refund,Medium,AG176,4,80.4,78.4,0,1,5.0,Resolved,0
INT118369,CUST10157,2025-09-20 03:00:00,Web,Technical Support,Small Business,Account Access,Low,AG124,6,60.0,115.8,0,1,5.0,Resolved,0
INT127280,CUST14336,2025-09-20 04:00:00,Chat,Technical Support,Consumer,Account Access,High,AG169,2,51.1,180.5,0,1,4.0,Resolved,0
INT100530,CUST11714,2025-09-20 05:00:00,Chat,Tier 1 Support,Consumer,Product Inquiry,Critical,AG101,1,25.3,97.6,0,1,5.0,Resolved,0
INT102599,CUST14454,2025-09-20 06:00:00,Social Media,Billing,Consumer,Refund,Medium,AG112,1,87.9,148.0,0,1,5.0,Resolved,0
INT127428,CUST10362,2025-09-20 06:00:00,Chat,Tier 1 Support,Consumer,Billing,Low,AG138,3,15.4,54.5,0,1,5.0,Pending,0
INT126756,CUST14083,2025-09-20 07:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,Medium,AG175,0,42.5,81.5,0,1,5.0,Resolved,0
INT120033,CUST17975,2025-09-20 07:00:00,Social Media,Billing,Enterprise,Cancellation,Low,AG146,1,88.3,61.2,0,1,5.0,Resolved,0
INT100359,CUST10365,2025-09-20 07:00:00,Phone,Billing,Consumer,Delivery,Medium,AG140,1,33.6,97.4,0,1,5.0,Resolved,0
INT102445,CUST10498,2025-09-20 07:00:00,Chat,Technical Support,Consumer,Delivery,Low,AG121,4,33.2,153.9,0,1,4.0,Resolved,0
INT102819,CUST11849,2025-09-20 07:00:00,Chat,Tier 1 Support,Enterprise,Billing,High,AG146,0,73.4,79.7,0,1,4.0,Resolved,1
INT129645,CUST10038,2025-09-20 08:00:00,Email,Tier 1 Support,Premium,Technical Issue,Low,AG176,3,212.4,70.0,0,0,4.0,Resolved,0
INT105739,CUST16157,2025-09-20 08:00:00,Chat,Technical Support,Consumer,Technical Issue,Medium,AG115,2,26.1,136.2,1,1,4.0,Resolved,0
INT109974,CUST16703,2025-09-20 09:00:00,Phone,Technical Support,Consumer,Delivery,Low,AG127,4,39.4,129.5,1,1,4.0,Pending,0
INT108183,CUST12523,2025-09-20 09:00:00,Email,Tier 1 Support,Premium,Account Access,High,AG165,3,199.4,68.3,0,0,3.0,Resolved,1
INT105162,CUST13229,2025-09-20 09:00:00,Chat,Technical Support,Consumer,Complaint,Medium,AG157,0,68.4,162.2,0,1,5.0,Resolved,0
INT121537,CUST13478,2025-09-20 10:00:00,Web,Technical Support,Small Business,Delivery,High,AG146,1,61.6,190.9,0,1,4.0,Resolved,1
INT103870,CUST15805,2025-09-20 11:00:00,Phone,Retention,Small Business,Technical Issue,Critical,AG116,1,45.3,139.8,0,1,4.0,Resolved,1
INT116520,CUST10066,2025-09-20 11:00:00,Email,Technical Support,Consumer,Technical Issue,Medium,AG147,2,194.1,127.0,1,1,2.0,Resolved,1
INT129354,CUST11558,2025-09-20 11:00:00,Web,Tier 1 Support,Small Business,Delivery,Critical,AG126,1,79.9,101.0,1,1,4.0,Resolved,1
INT127490,CUST11443,2025-09-20 12:00:00,Email,Technical Support,Enterprise,Complaint,High,AG111,1,199.3,294.7,0,1,3.0,Resolved,1
