Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached,Date,Year,Month,Month_Name,Year_Month,Day_Name
INT104911,CUST16423,2025-10-03 14:00:00,Phone,Technical Support,Consumer,Delivery,Low,AG165,2,22.6,109.3,0,1,5.0,Pending,0,2025-10-03,2025,10,October,2025-10,Friday
INT125853,CUST18240,2025-10-03 15:00:00,Phone,Tier 1 Support,Small Business,Product Inquiry,Low,AG124,2,35.5,63.6,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT116525,CUST16135,2025-10-03 15:00:00,Phone,Tier 1 Support,Enterprise,Account Access,Medium,AG158,1,16.1,74.0,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT106703,CUST13888,2025-10-03 15:00:00,Email,Tier 1 Support,Enterprise,Product Inquiry,Low,AG104,3,200.4,46.1,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT100330,CUST10135,2025-10-03 16:00:00,Chat,Technical Support,Small Business,Product Inquiry,High,AG169,2,63.2,201.1,0,1,3.0,Resolved,1,2025-10-03,2025,10,October,2025-10,Friday
INT113511,CUST11993,2025-10-03 16:00:00,Phone,Technical Support,Small Business,Cancellation,Low,AG104,6,27.6,117.7,0,0,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT117696,CUST10745,2025-10-03 17:00:00,Chat,Technical Support,Consumer,Delivery,Medium,AG132,3,40.6,149.4,1,1,4.0,Transferred,0,2025-10-03,2025,10,October,2025-10,Friday
INT110846,CUST15983,2025-10-03 17:00:00,Phone,Tier 2 Support,Small Business,Technical Issue,Medium,AG143,3,29.8,135.4,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT109418,CUST16763,2025-10-03 17:00:00,Email,Retention,Premium,Delivery,Low,AG156,2,196.4,73.6,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT100620,CUST17637,2025-10-03 17:00:00,Chat,Tier 2 Support,Enterprise,Complaint,Low,AG122,1,25.7,149.8,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT113574,CUST14402,2025-10-03 18:00:00,Phone,Technical Support,Consumer,Refund,Low,AG121,3,26.0,142.8,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT121165,CUST11572,2025-10-03 18:00:00,Phone,Tier 1 Support,Enterprise,Technical Issue,High,AG172,5,26.6,58.4,0,0,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT118390,CUST16849,2025-10-03 18:00:00,Chat,Tier 1 Support,Consumer,Refund,Medium,AG103,1,46.9,60.0,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT117085,CUST11946,2025-10-03 18:00:00,Email,Retention,Small Business,Refund,Low,AG144,3,200.4,92.4,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT100840,CUST11738,2025-10-03 19:00:00,Email,Retention,Enterprise,Product Inquiry,Medium,AG110,3,189.6,76.8,0,1,4.0,Resolved,1,2025-10-03,2025,10,October,2025-10,Friday
INT112293,CUST10632,2025-10-03 20:00:00,Web,Billing,Consumer,Technical Issue,Medium,AG169,0,44.0,68.8,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT109074,CUST13615,2025-10-03 20:00:00,Web,Tier 2 Support,Consumer,Refund,Medium,AG107,4,53.0,146.4,1,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT125574,CUST14359,2025-10-03 21:00:00,Phone,Billing,Consumer,Technical Issue,Low,AG170,1,40.0,64.5,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT126490,CUST18763,2025-10-03 21:00:00,Phone,Technical Support,Small Business,Billing,Low,AG167,2,47.9,106.0,1,1,5.0,Transferred,0,2025-10-03,2025,10,October,2025-10,Friday
INT116315,CUST16157,2025-10-03 21:00:00,Chat,Tier 2 Support,Consumer,Cancellation,Medium,AG177,3,38.5,194.0,1,1,5.0,Transferred,0,2025-10-03,2025,10,October,2025-10,Friday
INT125908,CUST14097,2025-10-03 22:00:00,Phone,Tier 2 Support,Consumer,Refund,High,AG103,3,25.5,134.8,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT110309,CUST17208,2025-10-03 22:00:00,Chat,Technical Support,Consumer,Complaint,Medium,AG142,1,31.0,146.0,1,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT106576,CUST17701,2025-10-03 22:00:00,Chat,Technical Support,Consumer,Complaint,Low,AG165,1,61.3,112.9,0,0,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT106115,CUST13576,2025-10-03 23:00:00,Web,Technical Support,Consumer,Product Inquiry,Medium,AG174,4,57.0,169.3,0,1,4.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT126035,CUST14061,2025-10-03 23:00:00,Web,Technical Support,Consumer,Refund,Medium,AG160,3,53.1,137.4,0,1,5.0,Resolved,0,2025-10-03,2025,10,October,2025-10,Friday
INT126900,CUST18737,2025-10-04 00:00:00,Social Media,Tier 1 Support,Enterprise,Delivery,Medium,AG101,1,87.1,144.9,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT104419,CUST10982,2025-10-04 02:00:00,Phone,Technical Support,Small Business,Delivery,Medium,AG169,2,60.2,142.7,0,1,3.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT123086,CUST12537,2025-10-04 02:00:00,Web,Technical Support,Consumer,Technical Issue,High,AG138,2,72.2,185.4,0,1,4.0,Pending,1,2025-10-04,2025,10,October,2025-10,Saturday
INT121561,CUST12015,2025-10-04 03:00:00,Web,Tier 1 Support,Consumer,Cancellation,Medium,AG168,0,27.9,118.9,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT118080,CUST10013,2025-10-04 03:00:00,Phone,Tier 2 Support,Small Business,Refund,Low,AG174,2,67.7,104.3,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT125980,CUST12016,2025-10-04 03:00:00,Phone,Tier 1 Support,Consumer,Cancellation,Medium,AG157,4,32.1,45.4,1,0,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT104365,CUST12658,2025-10-04 04:00:00,Phone,Retention,Premium,Product Inquiry,Medium,AG109,3,21.5,72.9,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT106330,CUST12279,2025-10-04 04:00:00,Email,Billing,Small Business,Product Inquiry,Low,AG142,6,221.7,51.7,0,0,3.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT114566,CUST18422,2025-10-04 05:00:00,Email,Tier 2 Support,Consumer,Account Access,Low,AG163,0,193.0,80.7,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT115295,CUST18188,2025-10-04 05:00:00,Web,Tier 2 Support,Premium,Billing,Medium,AG144,1,52.4,99.9,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT121538,CUST13359,2025-10-04 05:00:00,Phone,Tier 2 Support,Consumer,Complaint,High,AG135,0,62.4,147.1,0,1,4.0,Pending,1,2025-10-04,2025,10,October,2025-10,Saturday
INT103795,CUST18071,2025-10-04 05:00:00,Social Media,Billing,Enterprise,Product Inquiry,Medium,AG170,2,91.4,74.4,0,0,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT115703,CUST15603,2025-10-04 06:00:00,Phone,Tier 2 Support,Consumer,Product Inquiry,High,AG153,0,47.6,160.4,0,0,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT117659,CUST13244,2025-10-04 08:00:00,Email,Tier 1 Support,Consumer,Complaint,Medium,AG175,2,206.3,65.2,1,0,3.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT116483,CUST12540,2025-10-04 08:00:00,Email,Billing,Premium,Delivery,Low,AG102,0,191.5,108.8,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT103671,CUST10716,2025-10-04 09:00:00,Phone,Tier 1 Support,Consumer,Delivery,Low,AG148,2,28.0,30.6,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT113518,CUST13321,2025-10-04 09:00:00,Chat,Billing,Small Business,Refund,Critical,AG140,6,41.2,108.9,1,1,5.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT115979,CUST17577,2025-10-04 10:00:00,Web,Tier 1 Support,Enterprise,Technical Issue,Critical,AG141,3,46.3,110.1,0,1,4.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT116061,CUST14790,2025-10-04 11:00:00,Email,Tier 1 Support,Enterprise,Delivery,Critical,AG141,2,197.9,100.2,1,0,3.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT115061,CUST16304,2025-10-04 11:00:00,Chat,Technical Support,Consumer,Refund,Medium,AG169,3,50.9,186.6,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT102243,CUST10819,2025-10-04 11:00:00,Chat,Billing,Consumer,Account Access,Low,AG157,1,15.8,51.7,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT107318,CUST17955,2025-10-04 12:00:00,Email,Tier 1 Support,Premium,Complaint,Medium,AG112,2,202.8,42.8,1,1,3.0,Transferred,1,2025-10-04,2025,10,October,2025-10,Saturday
INT109958,CUST12194,2025-10-04 12:00:00,Chat,Technical Support,Premium,Technical Issue,Medium,AG180,2,39.1,147.8,1,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT120015,CUST10469,2025-10-04 13:00:00,Email,Tier 2 Support,Small Business,Technical Issue,Low,AG114,1,185.4,170.2,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT108555,CUST12553,2025-10-04 13:00:00,Social Media,Technical Support,Unknown,Billing,Medium,AG141,4,77.2,134.5,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT102592,CUST14495,2025-10-04 14:00:00,Social Media,Tier 1 Support,Consumer,Billing,Critical,AG109,2,79.6,113.8,0,1,5.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT107448,CUST15332,2025-10-04 14:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG128,3,218.3,129.6,0,1,4.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT127837,CUST11841,2025-10-04 14:00:00,Phone,Tier 1 Support,Small Business,Billing,Medium,AG179,0,40.5,49.9,1,1,4.0,Pending,0,2025-10-04,2025,10,October,2025-10,Saturday
INT123081,CUST16097,2025-10-04 15:00:00,Phone,Tier 2 Support,Consumer,Product Inquiry,Critical,AG135,2,42.6,187.5,0,1,5.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT109271,CUST17264,2025-10-04 15:00:00,Web,Tier 1 Support,Consumer,Complaint,High,AG140,3,45.5,58.6,0,0,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT116114,CUST17093,2025-10-04 15:00:00,Email,Tier 1 Support,Small Business,Refund,Medium,AG104,4,258.4,41.4,0,1,4.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT101897,CUST18893,2025-10-04 16:00:00,Phone,Tier 1 Support,Small Business,Account Access,Low,AG134,2,48.8,99.5,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT125136,CUST10391,2025-10-04 17:00:00,Social Media,Tier 1 Support,Enterprise,Product Inquiry,Medium,AG118,3,92.6,49.4,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT119404,CUST17940,2025-10-04 17:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Medium,AG119,1,66.4,135.2,0,1,5.0,Pending,0,2025-10-04,2025,10,October,2025-10,Saturday
INT104491,CUST10893,2025-10-04 18:00:00,Web,Billing,Consumer,Cancellation,Low,AG173,3,64.2,86.9,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT119486,CUST10083,2025-10-04 18:00:00,Phone,Tier 1 Support,Premium,Technical Issue,Critical,AG138,2,28.3,75.4,0,0,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT111629,CUST15802,2025-10-04 18:00:00,Chat,Technical Support,Premium,Product Inquiry,Low,AG134,2,26.6,132.4,1,1,5.0,Pending,0,2025-10-04,2025,10,October,2025-10,Saturday
INT111275,CUST14711,2025-10-04 19:00:00,Email,Tier 1 Support,Enterprise,Product Inquiry,Low,AG172,0,194.2,74.7,0,1,3.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT125157,CUST16872,2025-10-04 19:00:00,Chat,Tier 2 Support,Enterprise,Delivery,Medium,AG155,2,63.0,103.8,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT103478,CUST17732,2025-10-04 19:00:00,Email,Tier 1 Support,Premium,Delivery,High,AG115,4,226.9,55.3,1,0,4.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT126103,CUST14904,2025-10-04 19:00:00,Email,Tier 1 Support,Consumer,Billing,Medium,AG137,1,231.1,58.1,0,0,3.0,Resolved,1,2025-10-04,2025,10,October,2025-10,Saturday
INT119731,CUST16040,2025-10-04 19:00:00,Chat,Technical Support,Small Business,Cancellation,High,AG107,3,35.5,203.0,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT115434,CUST11611,2025-10-04 20:00:00,Email,Billing,Consumer,Technical Issue,Low,AG108,2,211.4,48.9,0,1,4.0,Pending,0,2025-10-04,2025,10,October,2025-10,Saturday
INT123994,CUST10606,2025-10-04 20:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,Medium,AG136,3,26.0,88.7,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT106138,CUST17767,2025-10-04 20:00:00,Phone,Retention,Small Business,Technical Issue,Medium,AG147,3,31.1,120.9,0,0,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT102282,CUST13910,2025-10-04 20:00:00,Phone,Tier 2 Support,Premium,Delivery,Medium,AG163,4,52.7,106.3,0,0,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT101580,CUST11041,2025-10-04 21:00:00,Chat,Tier 1 Support,Premium,Complaint,Low,AG128,4,28.1,46.9,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT116033,CUST13844,2025-10-04 21:00:00,Web,Billing,Consumer,Technical Issue,Medium,AG172,3,55.4,62.6,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT114138,CUST16740,2025-10-04 21:00:00,Chat,Tier 2 Support,Consumer,Cancellation,Medium,AG120,3,36.5,110.9,1,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT106798,CUST15764,2025-10-04 22:00:00,Phone,Tier 2 Support,Enterprise,Account Access,High,AG133,2,18.6,136.5,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT107815,CUST17092,2025-10-04 22:00:00,Chat,Technical Support,Enterprise,Technical Issue,High,AG175,4,43.5,191.1,0,1,5.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT122770,CUST16706,2025-10-04 23:00:00,Phone,Retention,Consumer,Refund,Medium,AG122,1,72.5,115.2,1,1,5.0,Transferred,0,2025-10-04,2025,10,October,2025-10,Saturday
INT122528,CUST14716,2025-10-04 23:00:00,Phone,Billing,Consumer,Technical Issue,Medium,AG103,1,41.9,71.7,0,1,4.0,Resolved,0,2025-10-04,2025,10,October,2025-10,Saturday
INT128012,CUST16380,2025-10-05 00:00:00,Phone,Technical Support,Consumer,Billing,High,AG106,1,21.1,192.4,1,0,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT127030,CUST15245,2025-10-05 01:00:00,Email,Billing,Consumer,Delivery,Critical,AG158,3,226.0,100.8,0,1,3.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT112415,CUST11530,2025-10-05 03:00:00,Phone,Technical Support,Consumer,Product Inquiry,Low,AG164,0,47.0,127.0,0,0,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT121071,CUST14562,2025-10-05 03:00:00,Email,Tier 2 Support,Small Business,Cancellation,Medium,AG168,4,221.5,119.8,0,0,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT129856,CUST11778,2025-10-05 03:00:00,Email,Tier 2 Support,Premium,Product Inquiry,Low,AG135,1,193.6,77.8,1,1,3.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT114407,CUST16340,2025-10-05 03:00:00,Web,Tier 1 Support,Small Business,Billing,Medium,AG133,2,94.3,49.1,1,1,4.0,Pending,0,2025-10-05,2025,10,October,2025-10,Sunday
INT120556,CUST18924,2025-10-05 03:00:00,Email,Tier 2 Support,Small Business,Complaint,Low,AG151,1,209.2,100.6,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT102856,CUST11376,2025-10-05 04:00:00,Phone,Technical Support,Small Business,Technical Issue,High,AG151,3,20.6,184.0,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT104424,CUST10449,2025-10-05 04:00:00,Email,Tier 1 Support,Premium,Technical Issue,High,AG124,2,194.7,92.6,0,1,5.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT117722,CUST16846,2025-10-05 04:00:00,Phone,Tier 2 Support,Consumer,Technical Issue,Low,AG150,4,46.5,77.6,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT124887,CUST16443,2025-10-05 04:00:00,Phone,Tier 2 Support,Consumer,Technical Issue,Medium,AG121,3,38.5,114.3,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT120842,CUST17919,2025-10-05 04:00:00,Social Media,Tier 1 Support,Consumer,Product Inquiry,High,AG120,4,102.4,97.2,0,0,5.0,Pending,1,2025-10-05,2025,10,October,2025-10,Sunday
INT106712,CUST14237,2025-10-05 05:00:00,Web,Technical Support,Consumer,Product Inquiry,High,AG118,1,59.6,201.4,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT123493,CUST10935,2025-10-05 05:00:00,Email,Tier 1 Support,Small Business,Account Access,Medium,AG145,2,217.0,80.6,0,1,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT123324,CUST12900,2025-10-05 06:00:00,Phone,Tier 2 Support,Enterprise,Product Inquiry,Medium,AG112,1,29.7,117.7,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT109688,CUST10889,2025-10-05 06:00:00,Web,Tier 1 Support,Consumer,Complaint,Low,AG168,3,54.2,76.3,0,1,5.0,Pending,0,2025-10-05,2025,10,October,2025-10,Sunday
INT121347,CUST13150,2025-10-05 06:00:00,Email,Retention,Consumer,Product Inquiry,Medium,AG117,1,210.2,95.8,0,0,3.0,Pending,1,2025-10-05,2025,10,October,2025-10,Sunday
INT119025,CUST10861,2025-10-05 07:00:00,Phone,Retention,Enterprise,Account Access,Medium,AG155,2,44.1,91.9,0,1,5.0,Pending,0,2025-10-05,2025,10,October,2025-10,Sunday
INT119776,CUST15217,2025-10-05 07:00:00,Phone,Retention,Premium,Account Access,Low,AG140,1,49.7,85.5,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT113449,CUST17198,2025-10-05 07:00:00,Phone,Tier 1 Support,Premium,Technical Issue,High,AG173,5,15.8,51.3,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT116443,CUST16961,2025-10-05 07:00:00,Phone,Technical Support,Consumer,Billing,Low,AG113,2,89.9,183.7,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT129472,CUST11790,2025-10-05 07:00:00,Email,Tier 1 Support,Small Business,Refund,Critical,AG137,4,295.5,90.7,0,1,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT100510,CUST14692,2025-10-05 07:00:00,Chat,Technical Support,Small Business,Account Access,Medium,AG168,3,34.6,127.3,1,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT102535,CUST10659,2025-10-05 08:00:00,Email,Tier 1 Support,Premium,Technical Issue,Low,AG146,3,208.0,42.5,0,0,3.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT116656,CUST12801,2025-10-05 08:00:00,Phone,Tier 1 Support,Enterprise,Complaint,High,AG157,3,18.5,77.7,1,0,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT110313,CUST17370,2025-10-05 09:00:00,Social Media,Tier 2 Support,Small Business,Technical Issue,High,AG146,1,81.8,131.5,0,1,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT128203,CUST17810,2025-10-05 10:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG120,2,197.1,99.9,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT116424,CUST15124,2025-10-05 10:00:00,Email,Tier 2 Support,Consumer,Cancellation,Low,AG119,1,201.6,82.5,1,1,4.0,Transferred,0,2025-10-05,2025,10,October,2025-10,Sunday
INT109767,CUST14137,2025-10-05 10:00:00,Email,Tier 1 Support,Premium,Product Inquiry,Low,AG139,4,207.8,95.3,1,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT121844,CUST17149,2025-10-05 10:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,High,AG173,5,69.4,77.4,1,0,3.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT121297,CUST17578,2025-10-05 11:00:00,Chat,Tier 2 Support,Premium,Cancellation,Low,AG165,0,66.6,91.5,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT121900,CUST14459,2025-10-05 11:00:00,Phone,Tier 1 Support,Consumer,Delivery,Medium,AG163,0,32.4,70.0,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT103918,CUST17440,2025-10-05 11:00:00,Phone,Tier 2 Support,Premium,Account Access,Low,AG159,2,26.2,178.6,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT121924,CUST14401,2025-10-05 11:00:00,Social Media,Tier 1 Support,Consumer,Refund,Medium,AG135,2,80.1,90.2,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT126529,CUST10053,2025-10-05 12:00:00,Email,Technical Support,Small Business,Account Access,Medium,AG129,2,197.7,149.3,0,1,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT121903,CUST16848,2025-10-05 13:00:00,Email,Tier 2 Support,Premium,Billing,Low,AG146,4,194.0,77.7,0,1,3.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT118034,CUST10524,2025-10-05 13:00:00,Phone,Retention,Enterprise,Delivery,Medium,AG109,0,27.1,84.8,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT107865,CUST11914,2025-10-05 15:00:00,Email,Tier 1 Support,Premium,Account Access,Medium,AG149,2,198.4,77.9,0,1,3.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT127176,CUST15054,2025-10-05 16:00:00,Chat,Tier 2 Support,Premium,Technical Issue,Low,AG139,1,61.5,79.1,0,0,4.0,Pending,0,2025-10-05,2025,10,October,2025-10,Sunday
INT100631,CUST18874,2025-10-05 17:00:00,Phone,Tier 1 Support,Consumer,Cancellation,Low,AG163,2,26.9,58.9,1,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT119555,CUST13987,2025-10-05 17:00:00,Chat,Retention,Enterprise,Account Access,Low,AG180,5,10.1,79.5,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT109025,CUST18050,2025-10-05 17:00:00,Email,Billing,Consumer,Complaint,Medium,AG145,1,201.4,85.5,0,1,4.0,Resolved,1,2025-10-05,2025,10,October,2025-10,Sunday
INT119089,CUST13344,2025-10-05 17:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Low,AG160,4,208.9,43.3,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT129554,CUST18577,2025-10-05 18:00:00,Chat,Billing,Enterprise,Account Access,Medium,AG167,4,26.1,86.2,0,1,4.0,Pending,0,2025-10-05,2025,10,October,2025-10,Sunday
INT108989,CUST16458,2025-10-05 18:00:00,Phone,Tier 2 Support,Enterprise,Product Inquiry,Medium,AG156,5,29.6,137.9,0,0,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT129208,CUST16733,2025-10-05 19:00:00,Social Media,Tier 1 Support,Small Business,Technical Issue,Medium,AG139,2,130.0,65.7,0,1,4.0,Pending,1,2025-10-05,2025,10,October,2025-10,Sunday
INT125777,CUST14410,2025-10-05 19:00:00,Phone,Tier 1 Support,Consumer,Cancellation,Medium,AG153,2,22.9,59.8,0,1,4.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT101809,CUST18182,2025-10-05 19:00:00,Chat,Technical Support,Enterprise,Technical Issue,High,AG161,2,38.4,177.9,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
INT128005,CUST17936,2025-10-05 20:00:00,Chat,Billing,Small Business,Account Access,Medium,AG150,0,54.9,105.5,0,1,5.0,Resolved,0,2025-10-05,2025,10,October,2025-10,Sunday
